TP,Add_to_black_list,FP,candidate,ADJ,count_nct,is_mab,is_therapy,sentence,sents,_ids,link_to_ct_gov
1,,,bca101,FALSE,1,FALSE,FALSE,"The investigational drug to be studied in this protocol, BCA101, is a first-in-class compound that combines EGFR with TGFβ.","{'The investigational drug to be studied in this protocol, BCA101, is a first-in-class compound that combines EGFR with TGFβ.'}",{'NCT04429542'},NCT04429542
1,,,au-011,FALSE,1,FALSE,FALSE,The primary objective is to assess safety and efficacy of AU-011 via suprachoroidal injection to treat primary indeterminate lesions and small choroidal melanoma,"{'The primary objective is to assess safety and efficacy of AU-011 via suprachoroidal injection to treat primary indeterminate lesions and small choroidal melanoma', 'A Phase 2 Trial of AU-011 Via Suprachoroidal Administration With a Dose Escalation Phase (Open-label, Ascending Single and Repeat Dose) and a Randomized, Masked Dose Expansion Phase Designed to Evaluate the Safety and Efficacy of AU-011 in Subjects With Primary Indeterminate Lesions and Small Choroidal Melanoma.'}",{'NCT04417530'},NCT04417530
,1,,lerotinib,FALSE,1,FALSE,FALSE,Lerotinib Versus Investigator's Choice Single-agent Chemotherapy in Patients With Locally Advanced/Metastatic Esophageal Squamous Cell Carcinoma and EGFR Overexpression That Progressed After Second-line Therapy:Phase 3 Study.,"{""Lerotinib Versus Investigator's Choice Single-agent Chemotherapy in Patients With Locally Advanced/Metastatic Esophageal Squamous Cell Carcinoma and EGFR Overexpression That Progressed After Second-line Therapy:Phase 3 Study.""}",{'NCT04415853'},NCT04415853
1,,,larotinib,FALSE,1,FALSE,FALSE,",who received Larotinib and the chemotherapy regimen chosen by the investigator (Irinotecan Hydrochloride Injection or Tegafur Gimeracil Oteracil Potassium Capsule),respecitively.","{',who received Larotinib and the chemotherapy regimen chosen by the investigator (Irinotecan Hydrochloride Injection or Tegafur Gimeracil Oteracil Potassium Capsule),respecitively.'}",{'NCT04415853'},NCT04415853
1,,,vs-6063,FALSE,1,FALSE,FALSE,This phase II MATCH treatment trial identifies the effects of VS-6063 (defactinib) in patients whose cancer has a genetic change called NF2 mutation.,"{'This phase II MATCH treatment trial identifies the effects of VS-6063 (defactinib) in patients whose cancer has a genetic change called NF2 mutation.', 'MATCH Treatment Subprotocol U: VS-6063 (Defactinib) in Patients With Tumors With NF2 Loss.'}",{'NCT04439331'},NCT04439331
,1,,f-arag,FALSE,1,FALSE,FALSE,The main goal of the PET/CT scan with 18F]F-AraG is to evaluate how [18F]F-AraG uptake changes before and after administration of either nivolumab or nivolumab/CMP-001 combination,{'The main goal of the PET/CT scan with 18F]F-AraG is to evaluate how [18F]F-AraG uptake changes before and after administration of either nivolumab or nivolumab/CMP-001 combination'},{'NCT04401995'},NCT04401995
1,,,asn-002,FALSE,1,FALSE,FALSE,1) Evaluate the efficacy of intralesional ASN-002 in non-target tumours when administered in combination with oral vismodegib in patients with BCCs.,"{'1) Evaluate the efficacy of intralesional ASN-002 in non-target tumours when administered in combination with oral vismodegib in patients with BCCs.', '2. Evaluate the efficacy of intralesional ASN-002 in target tumours when administered in combination with oral vismodegib in patients with BCCs.', '1. Evaluate the safety and tolerability of intralesional ASN-002 when administered in combination with oral vismodegib in patients with Basal Cell Carcinomas (BCC)s;', 'A Phase 2A Study to Assess the Safety and Efficacy of ASN-002 Combined With a Hedgehog Pathway Inhibitor in the Treatment of Multiple Low Risk Basal Cell Carcinomas in Sporadic or Basal Cell Nevus Syndrome Patients.'}",{'NCT04416516'},NCT04416516
1,,,nc410,FALSE,1,FALSE,FALSE,"A Phase 1/2, Open-Label, Dose-Escalation, Safety and Tolerability Study of NC410 in Subjects With Advanced or Metastatic Solid Tumors.","{'A Phase 1/2, Open-Label, Dose-Escalation, Safety and Tolerability Study of NC410 in Subjects With Advanced or Metastatic Solid Tumors.', 'This research study is studying a new drug, NC410, as a possible treatment for advanced or metastatic solid tumors'}",{'NCT04408599'},NCT04408599
1,,,tq-b3525,FALSE,1,FALSE,FALSE,"A Single-arm, Multicenter Phase II Clinical Trial of TQ-B3525 Tablet in the Treatment of Relapsed / Refractory Mantle Cell Lymphoma (MCL).","{'A Single-arm, Multicenter Phase II Clinical Trial of TQ-B3525 Tablet in the Treatment of Relapsed / Refractory Mantle Cell Lymphoma (MCL).', 'This is a study to evaluate the safety and efficacy of TQ-B3525 tablets in patients with relapsed / refractory mantle cell lymphoma (MCL)'}",{'NCT04398953'},NCT04398953
1,,,dm1,FALSE,1,FALSE,FALSE,"Ado-trastuzumab emtansine is a monoclonal antibody, called trastuzumab, linked to a chemotherapy drug called DM1.","{'Ado-trastuzumab emtansine is a monoclonal antibody, called trastuzumab, linked to a chemotherapy drug called DM1.'}",{'NCT04439110'},NCT04439110
1,,,bacillus-calmette-guerin,FALSE,1,FALSE,FALSE,A Phase 3 Study of CG0070 in Patients With Non-Muscular Invasive Bladder Cancer (NMIBC) Unresponsive to Bacillus-Calmette-Guerin (BCG).,{'A Phase 3 Study of CG0070 in Patients With Non-Muscular Invasive Bladder Cancer (NMIBC) Unresponsive to Bacillus-Calmette-Guerin (BCG).'},{'NCT04452591'},NCT04452591
,1,,subprotocol b,FALSE,1,FALSE,FALSE,MATCH Treatment Subprotocol B: Phase II Study of Afatinib in Patients With Tumors With HER2 Activating Mutations.,{'MATCH Treatment Subprotocol B: Phase II Study of Afatinib in Patients With Tumors With HER2 Activating Mutations.'},{'NCT04439136'},NCT04439136
1,,,epi-7386,FALSE,1,FALSE,FALSE,- The effect of EPI-7386 on certain substances in the body.,"{'- The effect of EPI-7386 on certain substances in the body.', 'Therefore, the main purpose of this study is to assess the safety (side effects) of EPI-7386 and to find a dose that can be given without unacceptable side effects.', 'All patients in the study will receive EPI-7386.', '- The effect of EPI-7386 on prostate cancer.', 'Since this is the first study of EPI-7386 in humans, there is no information about how it affects people or what dose should be used.', '- The possibility that EPI-7386 can interact with other drugs', 'This is a phase I, clinical research study of EPI-7386, an investigational drug being studied as a treatment for patients with prostate cancer.', '- How the amount of EPI-7386 in the blood changes over time.', 'A Phase 1, Open-label Study to Evaluate the Safety, Pharmacokinetics, and Anti-Tumor Activity of Oral EPI-7386 in Patients With Metastatic Castration-Resistant Prostate Cancer.'}",{'NCT04421222'},NCT04421222
1,,,4scar-t,FALSE,1,FALSE,FALSE,4SCAR-T Therapy After Anti-CD19 Immunotherapy Targeting B Cell Acute Lymphoblastic Leukemia.,{'4SCAR-T Therapy After Anti-CD19 Immunotherapy Targeting B Cell Acute Lymphoblastic Leukemia.'},{'NCT04430530'},NCT04430530
,1,,faza,FALSE,1,FALSE,FALSE,PET scans may be used to check the amounts of oxygen within areas of cancer with a special radioactive tracer called FAZA that specifically looks for areas of low oxygen.,{'PET scans may be used to check the amounts of oxygen within areas of cancer with a special radioactive tracer called FAZA that specifically looks for areas of low oxygen.'},{'NCT04409314'},NCT04409314
1,,,fezolinetant,TRUE,1,FALSE,FALSE,The study treatment is fezolinetant (1 tablet of fezolinetant) once a day.,"{'The study treatment is fezolinetant (1 tablet of fezolinetant) once a day.', 'The purpose of this study is to find out how safe it is for these women to take fezolinetant long term (up to 52 weeks).'}",{'NCT04451226'},NCT04451226
1,,,fezolinetant,FALSE,1,FALSE,FALSE,A Single-Arm Phase 3 Clinical Study to Investigate the Long-Term Safety of Fezolinetant in Women in China Suffering From Vasomotor Symptoms (Hot Flashes) Associated With Menopause.,"{'A Single-Arm Phase 3 Clinical Study to Investigate the Long-Term Safety of Fezolinetant in Women in China Suffering From Vasomotor Symptoms (Hot Flashes) Associated With Menopause.', 'The study treatment is fezolinetant (1 tablet of fezolinetant) once a day.'}",{'NCT04451226'},NCT04451226
1,,,triprilimab,FALSE,1,TRUE,FALSE,"A Single-arm, Open Multicenter Phase II Clinical Study of Triprilimab(JS001) and Chemotherapy Combined With Local Treatment for Multiple Metastatic NPC.","{'A Single-arm, Open Multicenter Phase II Clinical Study of Triprilimab(JS001) and Chemotherapy Combined With Local Treatment for Multiple Metastatic NPC.'}",{'NCT04421469'},NCT04421469
1,,,cn1,FALSE,1,FALSE,FALSE,"A Phase I, Open Label, Multi-Center, Dose Escalation Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of CN1 in Patients With Advanced Solid Tumors or B-cell Lymphoma.","{'A Phase I, Open Label, Multi-Center, Dose Escalation Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of CN1 in Patients With Advanced Solid Tumors or B-cell Lymphoma.', 'This study is the first-in-human clinical trial of CN1 to evaluate the safety, tolerability, pharmacokinetic (PK) profile and preliminary efficacy of CN1 in patients with advanced solid tumors or B-cell lymphoma.'}",{'NCT04418141'},NCT04418141
1,,,bezlotoxumab,FALSE,1,TRUE,FALSE,Investigation of efficacy and tolerability of bezlotoxumab in patients with cancer diagnosis in terms of preventing CDI recurrence,"{'Investigation of efficacy and tolerability of bezlotoxumab in patients with cancer diagnosis in terms of preventing CDI recurrence', 'Is Bezlotoxumab Effective, Tolerable and Cost Saving in Preventing Recurrent Clostridium Difficile Infections in Patients With Malignancies?'}",{'NCT04415918'},NCT04415918
1,,,shr-1802,FALSE,1,FALSE,FALSE,This is the first study to test SHR-1802 in humans.,"{'This is the first study to test SHR-1802 in humans.', 'The primary purpose of this study is to see if SHR-1802 is safe and tolerable for patients with locally advanced/unresectable or metastatic malignancies that are refractory to available therapy or for which no standard therapy is available', 'Tolerability, Safety and Pharmacokinetic Characteristics of SHR-1802 in Patients With Advanced Malignancy: a Phase I Clinical Study.'}",{'NCT04414150'},NCT04414150
1,,,peg-endo,FALSE,1,FALSE,FALSE,"A Phase Ⅰb Study Evaluating the Safety, Tolerability and Pharmacokinetics of Pegylated Recombinant Human Endostatin (PEG-ENDO) in Subjects With Advanced / Metastatic Non-small Cell Lung Cancer (NSCLC) or Other Solid Tumors.","{'A Phase Ⅰb Study Evaluating the Safety, Tolerability and Pharmacokinetics of Pegylated Recombinant Human Endostatin (PEG-ENDO) in Subjects With Advanced / Metastatic Non-small Cell Lung Cancer (NSCLC) or Other Solid Tumors.', 'The primary purpose of this study is to examine the safety, tolerability and pharmacokinetics of PEG-ENDO in combination with docetaxel in subjects previously treated or untreated (standard therapy is not suitable or without standard therapy) for advanced or metatatic non-small cell lung cancer (NSCLC) or other solid tumors'}",{'NCT04413227'},NCT04413227
1,,,ab011,FALSE,1,FALSE,FALSE,"This is an open, two-stage, phase I study to evaluate the safety, tolerability, pharmacokinetics and preliminary efficacy of AB011 injection in patients with CLDN18.2-positive advanced solid tumors","{'This is an open, two-stage, phase I study to evaluate the safety, tolerability, pharmacokinetics and preliminary efficacy of AB011 injection in patients with CLDN18.2-positive advanced solid tumors', 'An Open, Two-stage, Phase I Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of AB011 Injection in Patients With CLDN18.2-positive Advanced Solid Tumors.'}",{'NCT04400383'},NCT04400383
,,1,lelc,FALSE,1,FALSE,FALSE,"Although target antibody drugs for PD-1 and PD-L1 have achieved good results in immunotherapy of many malignant tumors, there is still a lack of corresponding clinical research reports on whether LELC treatment can benefit.","{'Although target antibody drugs for PD-1 and PD-L1 have achieved good results in immunotherapy of many malignant tumors, there is still a lack of corresponding clinical research reports on whether LELC treatment can benefit.'}",{'NCT04430166'},NCT04430166
1,,,inv-1120,FALSE,1,FALSE,FALSE,"Phase 1, first-in-human, open-label dose-escalation study to determine the MTD and RP2D, and to assess the DLT of INV-1120 (also referred to as investigational product or IP).","{'Phase 1, first-in-human, open-label dose-escalation study to determine the MTD and RP2D, and to assess the DLT of INV-1120 (also referred to as investigational product or IP).', 'The safety, tolerability, and PK of INV-1120 will be assessed in adult patients with advanced solid tumors.', 'A Phase 1, Multi-Center, Open-Label Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Evidence of Antitumor Activity of INV-1120 as a Single Agent in Adult Patients With Advanced Solid Tumors.'}",{'NCT04443088'},NCT04443088
,1,,lynk-003,FALSE,1,FALSE,FALSE,Compared to Bevacizumab With 5-FU in Participants With Unresectable or Metastatic Colorectal Cancer Who Have Not Progressed Following First-line Induction of FOLFOX With Bevacizumab (LYNK-003).,{'Compared to Bevacizumab With 5-FU in Participants With Unresectable or Metastatic Colorectal Cancer Who Have Not Progressed Following First-line Induction of FOLFOX With Bevacizumab (LYNK-003).'},{'NCT04456699'},NCT04456699
1,,,triprilumab,FALSE,1,TRUE,FALSE,This study is designed to observe and evaluate the safety and the efficacy of the anti-programmed-death-1 antibody (anti-PD-1) Triprilumab in combination with chemotherapy of Gemcitabine PLUS Cisplatin in patients who were advanced intrahepatic cholangiocarcinoma with no chance for primary surgery,{'This study is designed to observe and evaluate the safety and the efficacy of the anti-programmed-death-1 antibody (anti-PD-1) Triprilumab in combination with chemotherapy of Gemcitabine PLUS Cisplatin in patients who were advanced intrahepatic cholangiocarcinoma with no chance for primary surgery'},{'NCT04413734'},NCT04413734
1,,,swi019,FALSE,1,FALSE,FALSE,The study will also assess the pharmacokinetics and pharmacodynamics of CLBR001 + SWI019,"{'The study will also assess the pharmacokinetics and pharmacodynamics of CLBR001 + SWI019', 'A Phase 1, Open-label, Dose Escalating Study Evaluating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Clinical Activity of the Combination of CLBR001 and SWI019 in Patients With Relapsed/Refractory B-cell Malignancies.', 'This first-in-human study will assess the safety and tolerability of CLBR001 + SWI019 and is designed to determine the maximum tolerated dose (MTD) or optimal SWI019 dose (OSD).', 'Patients will be administered a single infusion of CLBR001 cells followed by cycles of SWI019.'}",{'NCT04450069'},NCT04450069
1,,,tqb3473,FALSE,1,FALSE,FALSE,"This is a study to evaluate the maximum tolerated dose (MTD), occurrence of all adverse events (AE) and serious adverse events (SAE) , pharmacokinetic parameters and antitumor effect of TQB3473 tablets in Chinese adult patients with Relapsed or refractory hematological malignancies","{'This is a study to evaluate the maximum tolerated dose (MTD), occurrence of all adverse events (AE) and serious adverse events (SAE) , pharmacokinetic parameters and antitumor effect of TQB3473 tablets in Chinese adult patients with Relapsed or refractory hematological malignancies', 'A Phase I, Open-label, Dose Escalation and Expansion Study to Evaluate the Tolerance, Efficacy and Pharmacokinetics of TQB3473 Tablets.'}",{'NCT04412577'},NCT04412577
,1,,ar2,FALSE,1,FALSE,FALSE,"A Phase II Study of Acalabrutinib, Lenalidomide, and Rituximab (aR2) in Patients With Previously Untreated Follicular Lymphoma.","{'A Phase II Study of Acalabrutinib, Lenalidomide, and Rituximab (aR2) in Patients With Previously Untreated Follicular Lymphoma.'}",{'NCT04404088'},NCT04404088
,1,,lopinavir/ritonavir,FALSE,1,FALSE,FALSE,This phase II trial studies how well lopinavir/ritonavir works in treating COVID-19 positive patients with cancer and a weakened immune system (immune-suppression) in the last year and have mild or moderate symptoms caused by COVID-19.,"{'This phase II trial studies how well lopinavir/ritonavir works in treating COVID-19 positive patients with cancer and a weakened immune system (immune-suppression) in the last year and have mild or moderate symptoms caused by COVID-19.', 'A Double-Blind, Randomized, Placebo-Controlled Phase II Study of Lopinavir/Ritonavir Versus Placebo in COVID-19 Positive Patients With Cancer and Immune Suppression in the Last Year.', 'Lopinavir/ritonavir may help to lessen or prevent COVID-19 symptoms from getting worse in cancer patients'}",{'NCT04455958'},NCT04455958
,,1,covid-19,FALSE,1,FALSE,FALSE,This phase II trial studies how well lopinavir/ritonavir works in treating COVID-19 positive patients with cancer and a weakened immune system (immune-suppression) in the last year and have mild or moderate symptoms caused by COVID-19.,{'This phase II trial studies how well lopinavir/ritonavir works in treating COVID-19 positive patients with cancer and a weakened immune system (immune-suppression) in the last year and have mild or moderate symptoms caused by COVID-19.'},{'NCT04455958'},NCT04455958
,1,,tpm,FALSE,1,FALSE,FALSE,"The investigators used TPM regimen (thalidomide + prednison + methotrexate ) to treat LGLL since 2013, and 18/20 patients (90%) obtained clinical response, including 80% complete response.","{'The investigators used TPM regimen (thalidomide + prednison + methotrexate ) to treat LGLL since 2013, and 18/20 patients (90%) obtained clinical response, including 80% complete response.', 'Therefore, the investigators designed this multicenter clinical trial to validate the efficacy of the TPM regimen in symptomatic T-LGLL and CLPD-NK'}",{'NCT04453345'},NCT04453345
1,,,bi 764532,FALSE,1,FALSE,FALSE,To determine the maximum tolerated dose(s) (MTD) or the Recommended Dose for Expansion (RDE) and dosing regimen for further development of BI 764532.,"{'To determine the maximum tolerated dose(s) (MTD) or the Recommended Dose for Expansion (RDE) and dosing regimen for further development of BI 764532.', 'Additional objectives are to document the safety and tolerability of BI 764532, to characterise pharmacokinetics and pharmacodynamics, and to evaluate efficacy signals.', 'A First -in Human Phase I, Non-randomized, Open-label, Multi-center Dose Escalation Trial of BI 764532 Administered by Repeated Intravenous Infusions in Patients With Small Cell Lung Carcinoma and Other Neuroendocrine Neoplasms Expressing DLL3.', 'Phase Ib will further explore BI 764532 in selected patients populations based on data from phase Ia. The Phase Ib objectives, endpoints and design will be specified in a study protocol amendment after availability of phase Ia results'}",{'NCT04429087'},NCT04429087
,1,,carilizumab,FALSE,1,TRUE,FALSE,"A Single-arm, Open, Prospective, Single-center, Phase Ⅱ Clinical Study of Carilizumab Combined With Apatinib in theTtreatment of Advanced Inoperable Resection of Undifferentiated Pleomorphic Sarcoma and Alveolar Soft Tissue Sarcoma.","{'A Single-arm, Open, Prospective, Single-center, Phase Ⅱ Clinical Study of Carilizumab Combined With Apatinib in theTtreatment of Advanced Inoperable Resection of Undifferentiated Pleomorphic Sarcoma and Alveolar Soft Tissue Sarcoma.'}",{'NCT04447274'},NCT04447274
1,,,enol-oxaloacetate,FALSE,1,FALSE,FALSE,"A Phase 2, Randomized, Open-Label Study of Anhydrous Enol-Oxaloacetate in Subjects With Newly Diagnosed Glioblastoma Multiforme.","{'A Phase 2, Randomized, Open-Label Study of Anhydrous Enol-Oxaloacetate in Subjects With Newly Diagnosed Glioblastoma Multiforme.', 'This study is testing adjuvant Anhydrous Enol-Oxaloacetate (AEO) in GBM, an orally active drug candidate which in animal studies has demonstrated decreased tumor growth rate and increased survival', 'Treatment with Anhydrous Enol-Oxaloacetate will be added to the Standard of Care.'}",{'NCT04450160'},NCT04450160
,1,,anhydrous,FALSE,1,FALSE,FALSE,"A Phase 2, Randomized, Open-Label Study of Anhydrous Enol-Oxaloacetate in Subjects With Newly Diagnosed Glioblastoma Multiforme.","{'A Phase 2, Randomized, Open-Label Study of Anhydrous Enol-Oxaloacetate in Subjects With Newly Diagnosed Glioblastoma Multiforme.'}",{'NCT04450160'},NCT04450160
,1,,anhydrous,TRUE,1,FALSE,FALSE,"This study is testing adjuvant Anhydrous Enol-Oxaloacetate (AEO) in GBM, an orally active drug candidate which in animal studies has demonstrated decreased tumor growth rate and increased survival","{'This study is testing adjuvant Anhydrous Enol-Oxaloacetate (AEO) in GBM, an orally active drug candidate which in animal studies has demonstrated decreased tumor growth rate and increased survival'}",{'NCT04450160'},NCT04450160
1,,,aeo,FALSE,1,FALSE,FALSE,"This study is testing adjuvant Anhydrous Enol-Oxaloacetate (AEO) in GBM, an orally active drug candidate which in animal studies has demonstrated decreased tumor growth rate and increased survival","{'This study is testing adjuvant Anhydrous Enol-Oxaloacetate (AEO) in GBM, an orally active drug candidate which in animal studies has demonstrated decreased tumor growth rate and increased survival'}",{'NCT04450160'},NCT04450160
1,,,clbr001,FALSE,1,FALSE,FALSE,The study will also assess the pharmacokinetics and pharmacodynamics of CLBR001 + SWI019,"{'The study will also assess the pharmacokinetics and pharmacodynamics of CLBR001 + SWI019', 'A Phase 1, Open-label, Dose Escalating Study Evaluating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Clinical Activity of the Combination of CLBR001 and SWI019 in Patients With Relapsed/Refractory B-cell Malignancies.'}",{'NCT04450069'},NCT04450069
1,,,ab-106,FALSE,1,FALSE,FALSE,"The purpose of the study is to evaluate safety, pharmacokinetics and efficacy of AB-106 monotherapy in the treatment of advanced NSCLC","{'The purpose of the study is to evaluate safety, pharmacokinetics and efficacy of AB-106 monotherapy in the treatment of advanced NSCLC', 'A Multicenter, Open Label, Single Arm Phase 2 Study of AB-106 in the Treatment of Locally Advanced and Metastatic NSCLC.'}",{'NCT04395677'},NCT04395677
1,,,ctx130,FALSE,1,FALSE,FALSE,"This is a single-arm, open-label, multicenter, Phase 1 study evaluating the safety and efficacy of CTX130 in subjects with relapsed or refractory renal cell carcinoma","{'This is a single-arm, open-label, multicenter, Phase 1 study evaluating the safety and efficacy of CTX130 in subjects with relapsed or refractory renal cell carcinoma'}",{'NCT04438083'},NCT04438083
,1,,donafinib,FALSE,1,FALSE,FALSE,Here investigators intend to explore the safety and efficacy of Donafinib Combined With Anti-PD-1 Antibody as postoperative adjuvant therapy for HCC patients with high risks of recurrence,"{'Here investigators intend to explore the safety and efficacy of Donafinib Combined With Anti-PD-1 Antibody as postoperative adjuvant therapy for HCC patients with high risks of recurrence', 'A Study on the Safety and Efficacy of Donafinib Combined With Anti-PD-1 Antibody as Adjuvant Therapy for HCC Patients With High Risks of Recurrence.'}",{'NCT04418401'},NCT04418401
1,,,ql1604,FALSE,1,FALSE,FALSE,A Study of QL1604 Plus Nab-paclitaxel Versus Paclitaxel for Participants With Advanced Gastric or Gastroesophageal Junction Adenocarcinoma That Progressed After Therapy With Platinum and Fluoropyrimidine.,{'A Study of QL1604 Plus Nab-paclitaxel Versus Paclitaxel for Participants With Advanced Gastric or Gastroesophageal Junction Adenocarcinoma That Progressed After Therapy With Platinum and Fluoropyrimidine.'},{'NCT04435652'},NCT04435652
,1,,carrelizumab,FALSE,1,TRUE,FALSE,The purpose of this study was to evaluate the efficacy and safety of carrelizumab combined with apatinib mesylate and standard chemotherapy (pemetrexed plus carboplatin) in patients with advanced non-squamous and non-small cell lung cancer who have failed tyrosine kinase inhibitor therapy and are ALK-positive,{'The purpose of this study was to evaluate the efficacy and safety of carrelizumab combined with apatinib mesylate and standard chemotherapy (pemetrexed plus carboplatin) in patients with advanced non-squamous and non-small cell lung cancer who have failed tyrosine kinase inhibitor therapy and are ALK-positive'},{'NCT04425135'},NCT04425135
,1,,pemetrixed,FALSE,1,FALSE,FALSE,Phase II Single-arm Clinical Study of Camrelizumab Combined With Apatinib Mesylate and Standard Chemotherapy (Pemetrixed +Carboplatin) in Patients With Tyrosine Kinase Inhibitor Failure in ALK-positive Advanced NSCLC.,{'Phase II Single-arm Clinical Study of Camrelizumab Combined With Apatinib Mesylate and Standard Chemotherapy (Pemetrixed +Carboplatin) in Patients With Tyrosine Kinase Inhibitor Failure in ALK-positive Advanced NSCLC.'},{'NCT04425135'},NCT04425135
,1,,platin,FALSE,1,FALSE,FALSE,Those who progressed under osimertinib or under afatinib without T790M mutation will be treated according to the current treatment guidelines with Investigator´s choice of active therapy (ICT) including but not limited to platin doublet chemotherapy,{'Those who progressed under osimertinib or under afatinib without T790M mutation will be treated according to the current treatment guidelines with Investigator´s choice of active therapy (ICT) including but not limited to platin doublet chemotherapy'},{'NCT04413201'},NCT04413201
,1,,pisoxo,FALSE,1,FALSE,FALSE,Neoadjuvant Chemotherapy With Pressurized Intra Peritoneal Aerosol Chemotherapy(PIPAC) Plus SOX Plus Olaparib (PISOXO) for Locally-invaded-gastric Cancer (LIGC).,{'Neoadjuvant Chemotherapy With Pressurized Intra Peritoneal Aerosol Chemotherapy(PIPAC) Plus SOX Plus Olaparib (PISOXO) for Locally-invaded-gastric Cancer (LIGC).'},{'NCT04410887'},NCT04410887
,1,,pipac,FALSE,1,FALSE,FALSE,The main purpose of this study is to compare the safety and efficacy of PIPAC+SOX+OLAPARIB for locally-invaded-gastric cancer (LIGC) patients in China.,{'The main purpose of this study is to compare the safety and efficacy of PIPAC+SOX+OLAPARIB for locally-invaded-gastric cancer (LIGC) patients in China.'},{'NCT04410887'},NCT04410887
1,,,x-396,FALSE,1,FALSE,FALSE,"To assess efficacy and safety of oral X-396 (Ensartinib) capsule in Chinese ALK-positive NSCLC patients with brain metastases, eligible patients will be enrolled with objective responses being primary outcome measures","{'To assess efficacy and safety of oral X-396 (Ensartinib) capsule in Chinese ALK-positive NSCLC patients with brain metastases, eligible patients will be enrolled with objective responses being primary outcome measures', 'Efficacy and Safety of X-396 (Ensartinib) in ALK-Positive NSCLC Patients With Brain Metastases: A Phase Ⅱ, Open-Label, Single Arm, Multicenter Study.'}",{'NCT04415320'},NCT04415320
1,,,cc-98633,FALSE,1,FALSE,FALSE,"The dose-escalation part (Part A) of the study is to evaluate the safety and tolerability of increasing dose levels of CC-98633 to establish a recommended Phase 2 dose (RP2D); and the dose-expansion part (Part B) of the study is to further evaluate the safety, pharmacokinetics/pharmacodynamics, and efficacy of CC-98633 at the RP2D","{'The dose-escalation part (Part A) of the study is to evaluate the safety and tolerability of increasing dose levels of CC-98633 to establish a recommended Phase 2 dose (RP2D); and the dose-expansion part (Part B) of the study is to further evaluate the safety, pharmacokinetics/pharmacodynamics, and efficacy of CC-98633 at the RP2D', 'A Phase I, Multi Center, Open Label Study of CC-98633, BCMA Targeted NEX-T Chimeric Antigen Receptor (CAR) T Cells, in Subjects With Relapsed and/or Refractory Multiple Myeloma.', 'This is a Phase 1, multicenter, open-label study of CC-98633, BCMA-Targeted NEX-T Chimeric Antigen Receptor (CAR) T Cells, in subjects with relapsed and/or refractory multiple myeloma.'}",{'NCT04394650'},NCT04394650
1,,,tl-895,FALSE,1,FALSE,FALSE,"This study evaluates TL-895, a tyrosine kinase inhibitor (TKI).","{'This study evaluates TL-895, a tyrosine kinase inhibitor (TKI).', '1 ratio to TL-895 with standard available treatment (SAT), or placebo with SAT.', 'In Part 1, TL-895 open-label will be administered orally at an assigned dose continuously in 7-day cycles for 2 cycles.', 'This is a 2-part study comprising a Phase 1 safety lead-in (Part 1) that will determine the recommended TL-895 dose for Phase 2 (Part 2).', 'A Phase 1/2, Double-Blind, Randomized, Placebo-Controlled Study of TL-895 With Standard Available Treatment Versus Standard Available Treatment for the Treatment of COVID-19 in Patients With Cancer.'}",{'NCT04419623'},NCT04419623
1,,,ker-050,FALSE,1,FALSE,FALSE,"A Phase 2, Open-Label, Ascending Dose Study of KER-050 for the Treatment of Anemia in Patients With Very Low, Low, or Intermediate Risk Myelodysplastic Syndromes (MDS).","{'A Phase 2, Open-Label, Ascending Dose Study of KER-050 for the Treatment of Anemia in Patients With Very Low, Low, or Intermediate Risk Myelodysplastic Syndromes (MDS).', 'The purpose of this study is to evaluate the effects of KER-050 on anemia in patients with very low, low or intermediate risk MDS'}",{'NCT04419649'},NCT04419649
1,,,tqb3558,FALSE,1,FALSE,FALSE,"This is a study to evaluate the maximum tolerated dose (MTD) , occurrence of all adverse events (AE) and serious adverse events (SAE) , pharmacokinetic parameters and antitumor effect of TQB3558 tablets in Chinese adult patients with advanced solid tumors .The","{'This is a study to evaluate the maximum tolerated dose (MTD) , occurrence of all adverse events (AE) and serious adverse events (SAE) , pharmacokinetic parameters and antitumor effect of TQB3558 tablets in Chinese adult patients with advanced solid tumors .The', 'A Phase I, Open-label, Dose Escalation and Expansion Study to Evaluate the Tolerance, Efficacy and Pharmacokinetics of TQB3558 Tablets.', 'Phase Ia: dose escalation period, to evaluate the safety and tolerability of TQB3558 tablets, determine MTD; Phase Ib: effectiveness exploration period, to expand the safe and effective dose group, recommend appropriate dosage and method for subsequent clinical research'}",{'NCT04408079'},NCT04408079
