TP,Add_to_black_list,FP,candidate,ADJ,count_nct,is_mab,is_therapy,sentence,sents,_ids,link_to_ct_gov
,,1,sars-cov-2,FALSE,1,FALSE,FALSE,"One possible explanation is that the immune system of elderly people, might be exhausted by chronic stimulation associated with comorbidities and more susceptible to this Sars-CoV-2 effect.","{'One possible explanation is that the immune system of elderly people, might be exhausted by chronic stimulation associated with comorbidities and more susceptible to this Sars-CoV-2 effect.'}",{'NCT04374526'},NCT04374526
1,,,rtx-240,FALSE,1,FALSE,FALSE,"Open label, multicenter, multidose, first-in-human Phase 1/2 study of RTX-240 for the treatment of patients with relapsed/refractory or locally advanced solid tumors","{'Open label, multicenter, multidose, first-in-human Phase 1/2 study of RTX-240 for the treatment of patients with relapsed/refractory or locally advanced solid tumors', 'Phase 1/2 Study of RTX-240 Monotherapy.'}",{'NCT04372706'},NCT04372706
,,1,ep,FALSE,1,FALSE,FALSE,Our aim in this study was to evaluate the efficacy and safety of etoposide combined with cisplatin or carboplatin (EC/EP) chemotherapy regimens followed by toripalimab combined with anlotinib for maintenance in extensive small cell lung cancer(ES-SCLC),{'Our aim in this study was to evaluate the efficacy and safety of etoposide combined with cisplatin or carboplatin (EC/EP) chemotherapy regimens followed by toripalimab combined with anlotinib for maintenance in extensive small cell lung cancer(ES-SCLC)'},{'NCT04363255'},NCT04363255
,,1,ec,FALSE,1,FALSE,FALSE,Our aim in this study was to evaluate the efficacy and safety of etoposide combined with cisplatin or carboplatin (EC/EP) chemotherapy regimens followed by toripalimab combined with anlotinib for maintenance in extensive small cell lung cancer(ES-SCLC),{'Our aim in this study was to evaluate the efficacy and safety of etoposide combined with cisplatin or carboplatin (EC/EP) chemotherapy regimens followed by toripalimab combined with anlotinib for maintenance in extensive small cell lung cancer(ES-SCLC)'},{'NCT04363255'},NCT04363255
,,1,mms,FALSE,1,FALSE,FALSE,Pain after MMS peaks on the day of surgery and slowly decreases thereafter.,{'Pain after MMS peaks on the day of surgery and slowly decreases thereafter.'},{'NCT04362566'},NCT04362566
1,,,bupivicaine,FALSE,1,FALSE,FALSE,Patients receiving liposomal bupivicaine will be compared to similarly matched subjects who received standard anesthesia regimens without liposomal bupivicaine.,"{'Patients receiving liposomal bupivicaine will be compared to similarly matched subjects who received standard anesthesia regimens without liposomal bupivicaine.', 'We hypothesize that liposomal bupivicaine used during major amputation decreases opioid use, hospital stay, and in-hospital costs'}",{'NCT04360421'},NCT04360421
,1,,amvac,FALSE,1,FALSE,FALSE,Pembrolizumab and aMVAC Chemotherapy as Neoadjuvant Therapy in Non-Urothelial Histology Muscle-Invasive Bladder Cancer: A Pilot Trial.,{'Pembrolizumab and aMVAC Chemotherapy as Neoadjuvant Therapy in Non-Urothelial Histology Muscle-Invasive Bladder Cancer: A Pilot Trial.'},{'NCT04383743'},NCT04383743
,1,,gastric acid,FALSE,1,FALSE,FALSE,"Pepsin, detected in the airway of these patients and now known to cause laryngeal inflammation and promote disease independent of gastric acid, is a key therapeutic target.","{'Pepsin, detected in the airway of these patients and now known to cause laryngeal inflammation and promote disease independent of gastric acid, is a key therapeutic target.'}",{'NCT04383262'},NCT04383262
,,1,covid-19,FALSE,2,FALSE,FALSE,Phase 1/2A Study of Rintatolimod and IFN-Alpha Regimen in Cancer Patients With Mild or Moderate COVID-19 Infection.,"{'Phase 1/2A Study of Rintatolimod and IFN-Alpha Regimen in Cancer Patients With Mild or Moderate COVID-19 Infection.', 'Pharmacologic Ascorbic Acid as an Activator of Lymphocyte Signaling for COVID-19 Treatment.'}","{'NCT04379518', 'NCT04363216'}",NCT04379518
1,,,ifn-alpha,FALSE,1,FALSE,FALSE,Phase 1/2A Study of Rintatolimod and IFN-Alpha Regimen in Cancer Patients With Mild or Moderate COVID-19 Infection.,{'Phase 1/2A Study of Rintatolimod and IFN-Alpha Regimen in Cancer Patients With Mild or Moderate COVID-19 Infection.'},{'NCT04379518'},NCT04379518
1,,,ino-5401,FALSE,1,FALSE,FALSE,Phase 1b Study of INO-5401 Alone or INO-5401 in Combination With INO-9012 Followed by Electroporation in Adults With BRCA1 or BRCA2 Mutations.,{'Phase 1b Study of INO-5401 Alone or INO-5401 in Combination With INO-9012 Followed by Electroporation in Adults With BRCA1 or BRCA2 Mutations.'},{'NCT04367675'},NCT04367675
1,,,msb0254,FALSE,1,FALSE,FALSE,Phase I Clinical Trial to Evaluate the Safety and Tolerability and Pharmacokinetics of MSB0254 Injection in Patients With Advanced Solid Tumors.,"{'Phase I Clinical Trial to Evaluate the Safety and Tolerability and Pharmacokinetics of MSB0254 Injection in Patients With Advanced Solid Tumors.', 'This study was an open, multi-dose dose escalation phase I clinical study to evaluate the safety, tolerability and PK characteristics of MSB0254 in patients with locally advanced or metastatic solid tumors, and to preliminarily measure its anti-tumor efficacy'}",{'NCT04381325'},NCT04381325
,1,,short-fox,FALSE,1,FALSE,FALSE,Phase II Trial of Organ Preservation Program Using Short-Course Radiation and FOLFOXIRI for Rectal Cancer (SHORT-FOX).,{'Phase II Trial of Organ Preservation Program Using Short-Course Radiation and FOLFOXIRI for Rectal Cancer (SHORT-FOX).'},{'NCT04380337'},NCT04380337
,1,,duavee®,FALSE,1,FALSE,FALSE,Pilot Study of Effects of Duavee® on Imaging and Blood Biomarkers In Women With Menopausal Symptoms at Increased Risk for Breast Cancer.,"{'Pilot Study of Effects of Duavee® on Imaging and Blood Biomarkers In Women With Menopausal Symptoms at Increased Risk for Breast Cancer.', 'Pilot study to test feasibility of 6 months of Duavee® vs wait-list control in post-menopausal women symptomatic for hot flashes'}",{'NCT04379024'},NCT04379024
,1,,c-13,FALSE,1,FALSE,FALSE,"Preliminary pre-clinical and clinical data demonstrates the ability of HP C-13 pyruvate/metabolic MR imaging to detect high-grade prostate cancer, including cancer with neuroendocrine differentiation, as well as provide early evidence of metabolic response and resistance following application of systemic therapies for the treatment of advanced prostate cancer patients.","{'Preliminary pre-clinical and clinical data demonstrates the ability of HP C-13 pyruvate/metabolic MR imaging to detect high-grade prostate cancer, including cancer with neuroendocrine differentiation, as well as provide early evidence of metabolic response and resistance following application of systemic therapies for the treatment of advanced prostate cancer patients.'}",{'NCT04346225'},NCT04346225
,1,,napoli,FALSE,1,FALSE,FALSE,Randomized Phase II Study of NaliCap (Irinotecan Liposome/Capecitabine) Compared to NAPOLI (Irinotecan Liposome/5-fluorouracil/Leucovorin) in Gemcitabine-pretreated Advanced Pancreatic Cancer.,"{'Randomized Phase II Study of NaliCap (Irinotecan Liposome/Capecitabine) Compared to NAPOLI (Irinotecan Liposome/5-fluorouracil/Leucovorin) in Gemcitabine-pretreated Advanced Pancreatic Cancer.', 'This is an open label, randomized phase 2 study of NaliCap (irinotecan liposome/Capecitabine) compared to NAPOLI (irinotecan liposome/5-FU/LV) in gemcitabine-pretreated advanced pancreatic cancer patients'}",{'NCT04371224'},NCT04371224
,1,,nalicap,FALSE,1,FALSE,FALSE,Randomized Phase II Study of NaliCap (Irinotecan Liposome/Capecitabine) Compared to NAPOLI (Irinotecan Liposome/5-fluorouracil/Leucovorin) in Gemcitabine-pretreated Advanced Pancreatic Cancer.,"{'Randomized Phase II Study of NaliCap (Irinotecan Liposome/Capecitabine) Compared to NAPOLI (Irinotecan Liposome/5-fluorouracil/Leucovorin) in Gemcitabine-pretreated Advanced Pancreatic Cancer.', 'This is an open label, randomized phase 2 study of NaliCap (irinotecan liposome/Capecitabine) compared to NAPOLI (irinotecan liposome/5-FU/LV) in gemcitabine-pretreated advanced pancreatic cancer patients'}",{'NCT04371224'},NCT04371224
,1,,double stranded ribonucleic acid,FALSE,1,FALSE,FALSE,Rintatolimod is double stranded ribonucleic acid (RNA) designed to mimic viral infection by stimulating immune pathways that are normally activated during viral infection.,{'Rintatolimod is double stranded ribonucleic acid (RNA) designed to mimic viral infection by stimulating immune pathways that are normally activated during viral infection.'},{'NCT04379518'},NCT04379518
1,,,flumatinib,FALSE,1,FALSE,FALSE,Subjects aged 60 years or older are received flumatinib and dose-adjusted VDCP or prednisone regimen.,"{'Subjects aged 60 years or older are received flumatinib and dose-adjusted VDCP or prednisone regimen.', 'Compared with imatinib, it introduced trifluoromethyl, substituted pyridine ring for benzene ring, and kept the direction of amide bond, which made the inhibitory effect of flumatinib on common kinase mutations significantly better than that of imatinib.', 'Flumatinib is the first approved second generation TKI in China and a derivative of imatinib.', 'A Study of Flumatinib Combined With Chemotherapy in the Treatment of Ph Positive Acute Lymphoblastic Leukemia Based on Minimal Residual Disease Monitoring.', 'In addition, compared with the second-generation TKI recommended in the first line of current guidelines, the incidence of quality of life related adverse reactions of flumatinib is lower, and no specific adverse reactions of the second-generation TKI have been reported.', 'Subjects younger than 60 years are received flumatinib and hyper-CVAD regimen.'}",{'NCT04375683'},NCT04375683
,1,,vdcp,FALSE,1,FALSE,FALSE,Subjects aged 60 years or older are received flumatinib and dose-adjusted VDCP or prednisone regimen.,{'Subjects aged 60 years or older are received flumatinib and dose-adjusted VDCP or prednisone regimen.'},{'NCT04375683'},NCT04375683
,1,,ferumoxytol,FALSE,1,FALSE,FALSE,"Subjects will undergo a single MRI study: a pre-contrast, single breath hold image followed by sterile placement of a temporary urethral catheter for instillation of a 50mL solution containing Gadobutrol (4 mM) plus ferumoxytol (5 mM) and then a second, post-contrast image.","{'Subjects will undergo a single MRI study: a pre-contrast, single breath hold image followed by sterile placement of a temporary urethral catheter for instillation of a 50mL solution containing Gadobutrol (4 mM) plus ferumoxytol (5 mM) and then a second, post-contrast image.'}",{'NCT04369560'},NCT04369560
,1,,gadobutrol,FALSE,1,FALSE,FALSE,"Subjects will undergo a single MRI study: a pre-contrast, single breath hold image followed by sterile placement of a temporary urethral catheter for instillation of a 50mL solution containing Gadobutrol (4 mM) plus ferumoxytol (5 mM) and then a second, post-contrast image.","{'Subjects will undergo a single MRI study: a pre-contrast, single breath hold image followed by sterile placement of a temporary urethral catheter for instillation of a 50mL solution containing Gadobutrol (4 mM) plus ferumoxytol (5 mM) and then a second, post-contrast image.'}",{'NCT04369560'},NCT04369560
1,,,dm1,FALSE,1,FALSE,FALSE,"T-DM1 is a monoclonal antibody, called trastuzumab, linked to a chemotherapy drug called DM1.","{'T-DM1 is a monoclonal antibody, called trastuzumab, linked to a chemotherapy drug called DM1.'}",{'NCT04351230'},NCT04351230
,1,,corticosteroid,FALSE,1,FALSE,FALSE,The aim of this study is to evaluate the omission of corticosteroid doses as a pre-medication in cancer treatment after the second week of treatment with taxane in a curative setting,{'The aim of this study is to evaluate the omission of corticosteroid doses as a pre-medication in cancer treatment after the second week of treatment with taxane in a curative setting'},{'NCT04350229'},NCT04350229
1,,,oseltamivir,FALSE,1,FALSE,FALSE,The evidence for using sirolimus for influenza is emphasized by a RCT that showed reduction of mechanical ventilation time by 50% (7 days on sirolimus arm vs 15 days on oseltamivir/steroids arm).,{'The evidence for using sirolimus for influenza is emphasized by a RCT that showed reduction of mechanical ventilation time by 50% (7 days on sirolimus arm vs 15 days on oseltamivir/steroids arm).'},{'NCT04374903'},NCT04374903
1,,,ibuprofen,FALSE,1,FALSE,FALSE,"The most common post-operative analgesics include acetaminophen, ibuprofen and narcotics.","{'The most common post-operative analgesics include acetaminophen, ibuprofen and narcotics.'}",{'NCT04362566'},NCT04362566
1,,,zkab001,FALSE,2,FALSE,FALSE,The patients with high-grade osteosarcoma who had previously received surgery and completed adjuvant chemotherapy will be randomly assigned to ZKAB001 group (trial group) or placebo group (control group) according to 1:,"{'The patients with high-grade osteosarcoma who had previously received surgery and completed adjuvant chemotherapy will be randomly assigned to ZKAB001 group (trial group) or placebo group (control group) according to 1:', 'To evaluate the safety and efficacy of recombinant anti-PD-L1 monoclonal antibody injection (ZKAB001) combined with carboplatin and etoposide in the treatment of extensive-stage small cell lung cancer', '1. The purpose is to evaluate the efficacy and safety of ZKAB001 in maintenance therapy after adjuvant chemotherapy in patients with high-grade osteosarcoma', 'Phase Ib Study of Recombinant Anti-PD-L1 Monoclonal Antibody Injection (ZKAB001) Combined With Carboplatin and Etoposide in the Treatment of Extensive Small Cell Lung Cancer.', 'A Randomized, Double-blind, Placebo-controlled, Multicenter，Phase III Clinical Study of Recombinant Anti-PD-L1 Monoclonal Antibody (ZKAB001) for Maintenance Therapy in Patients With High-grade Osteosarcoma After Adjuvant Chemotherapy.'}","{'NCT04359550', 'NCT04346914'}",NCT04359550
,1,,xeloxiri,FALSE,1,FALSE,FALSE,"The phase I/II study was designed to evaluate if the regimen of Irinotecan, Oxaliplatin, Capecitabine (XELOXIRI) and Bevacizumab is a superior first-line option for patients with metastatic colorectal cancer(mCRC) in terms of safety and efficacy","{'The phase I/II study was designed to evaluate if the regimen of Irinotecan, Oxaliplatin, Capecitabine (XELOXIRI) and Bevacizumab is a superior first-line option for patients with metastatic colorectal cancer(mCRC) in terms of safety and efficacy', 'A Phase I/II Study of Irinotecan, Oxaliplatin, Capecitabine (XELOXIRI) and Bevacizumab as a First-line Therapy for Patients With Metastatic Colorectal Cancer.'}",{'NCT04380103'},NCT04380103
1,,,ng101m,FALSE,1,FALSE,FALSE,The purpose of this clinical trial is to evaluate the addition of NG101m adjuvant therapy to standard of care treatment of glioblastoma multiforme.,"{'The purpose of this clinical trial is to evaluate the addition of NG101m adjuvant therapy to standard of care treatment of glioblastoma multiforme.', 'All subjects will receive NG101m capsules along with the standard treatment of temozolomide and radiation', 'A Multi-Center Pilot/Phase I and Phase II Clinical Trial of NG101m Adjuvant Therapy in Newly Diagnosed Glioblastoma Patients.'}",{'NCT04373785'},NCT04373785
1,,,18f ftc-146,FALSE,1,FALSE,FALSE,"The purpose of this research is to evaluate the study drug, 18F FTC-146, as a positron emission tomography (PET) / computed tomography (CT) radiotracer imaging agent to evaluate tumor status in patients newly diagnosed with osteosarcoma (""bone cancer"")","{'The purpose of this research is to evaluate the study drug, 18F FTC-146, as a positron emission tomography (PET) / computed tomography (CT) radiotracer imaging agent to evaluate tumor status in patients newly diagnosed with osteosarcoma (""bone cancer"")'}",{'NCT04365660'},NCT04365660
,1,,capa,FALSE,1,FALSE,FALSE,"The purpose of this study is to evaluate the efficacy and safety of camrelizumab, apatinib, pegaspargase (CAPA) and as an intruction immunotherapy with radiotherapy as first-line treatment in patients with de novo stage IE/IIE extranodal natural killer/T-cell lymphoma, nasal type","{'The purpose of this study is to evaluate the efficacy and safety of camrelizumab, apatinib, pegaspargase (CAPA) and as an intruction immunotherapy with radiotherapy as first-line treatment in patients with de novo stage IE/IIE extranodal natural killer/T-cell lymphoma, nasal type'}",{'NCT04366128'},NCT04366128
1,,,5-fluorouacil,FALSE,1,FALSE,FALSE,"The purpose of this study is to test the investigational agent, Pembrolizumab, in combination with SOC radiation and Capecitabine (or 5-Fluorouacil) in treatment of patients with mismatch repair deficient locally advanced rectal cancer","{'The purpose of this study is to test the investigational agent, Pembrolizumab, in combination with SOC radiation and Capecitabine (or 5-Fluorouacil) in treatment of patients with mismatch repair deficient locally advanced rectal cancer'}",{'NCT04357587'},NCT04357587
1,,,lexiva,FALSE,1,FALSE,FALSE,"The Specific Aim of this project is to perform a 12-week randomized, double-blind, placebo-controlled clinical trial to assess the efficacy of fosamprenavir/Lexiva for LPR.","{'The Specific Aim of this project is to perform a 12-week randomized, double-blind, placebo-controlled clinical trial to assess the efficacy of fosamprenavir/Lexiva for LPR.', 'Lexiva will be used at the FDA approved, manufacturers recommended dose for HIV for 12 weeks in medically refractory patients with clinically diagnosed moderate/severe LPR and combined multi-channel intraluminal impedance - pH (MII-pH) confirmed laryngeal reflux events.', 'Routine clinical outcome measures for LPR (Reflux Symptom Index and Reflux Finding Score) will be documented pre- and post-treatment with Lexiva (n = 52) and placebo (n = 52).', 'A 12-Week Randomized, Double-Blind, Placebo-Controlled Clinical Trial to Assess the Efficacy of Fosamprenavir/Lexiva for Laryngopharyngeal Reflux (LPR).'}",{'NCT04383262'},NCT04383262
1,,,fosamprenavir,FALSE,1,FALSE,FALSE,"The Specific Aim of this project is to perform a 12-week randomized, double-blind, placebo-controlled clinical trial to assess the efficacy of fosamprenavir/Lexiva for LPR.","{'The Specific Aim of this project is to perform a 12-week randomized, double-blind, placebo-controlled clinical trial to assess the efficacy of fosamprenavir/Lexiva for LPR.'}",{'NCT04383262'},NCT04383262
1,,,sh003,FALSE,1,FALSE,FALSE,"The study is designed as a single Group, Dose Elevating trial which evaluates safety to confirm the final maximum tolerated dose by the combination of oral administration of SH003 to docetaxel administered patients.","{'The study is designed as a single Group, Dose Elevating trial which evaluates safety to confirm the final maximum tolerated dose by the combination of oral administration of SH003 to docetaxel administered patients.', 'Phase I Study to Evaluate the Maximum Tolerated Dose of the Combination of SH003 and Docetaxel in Patients With Solid Cancer.'}",{'NCT04360317'},NCT04360317
1,,,yh001,FALSE,1,FALSE,FALSE,"The study is designed to determine the safety, tolerability and maximum tolerated dose (MTD) or recommended Phase 2 dose (RP2D) of YH001 when administered in combination with Toripalimab to subjects with advanced solid tumors","{'The study is designed to determine the safety, tolerability and maximum tolerated dose (MTD) or recommended Phase 2 dose (RP2D) of YH001 when administered in combination with Toripalimab to subjects with advanced solid tumors', 'This is an open-label, dose-escalation study of YH001 administered intravenously (IV) in combination with Toripalimab.', 'A First-in-human (FIH), Open-Label, Phase I Dose Escalation Study to Evaluate the Safety, Tolerability and Pharmacokinetics of YH001 in Combination With Toripalimab Injection in Subjects With Advanced Solid Tumors.'}",{'NCT04357756'},NCT04357756
1,,,povidone-iodine,FALSE,1,FALSE,FALSE,The Study of Extended Thymectomy and Pleural Reductive Surgery (PRS) With Povidone-iodine Pleural Lavage in Patients With Stage IVA Thymic Malignancies.,{'The Study of Extended Thymectomy and Pleural Reductive Surgery (PRS) With Povidone-iodine Pleural Lavage in Patients With Stage IVA Thymic Malignancies.'},{'NCT04371458'},NCT04371458
,1,,dhea,FALSE,1,FALSE,FALSE,"The study uses multiple agents in combination with personalized doses of recombinant human growth hormone (somatropin), metformin, and DHEA, in a similar manner to how the combination treatment was applied in the earlier TRIIM trial at Stanford, which demonstrated strong statistical significance for the primary efficacy endpoints that will be evaluated in TRIIM-X. Somatropin is approved by the FDA for adult growth hormone deficiency and its use in the study is guided by prior safety data established for that use and also based on safety data available on its prior use in the TRIIM trial and in clinical practice in healthy elderly individuals.","{'The study uses multiple agents in combination with personalized doses of recombinant human growth hormone (somatropin), metformin, and DHEA, in a similar manner to how the combination treatment was applied in the earlier TRIIM trial at Stanford, which demonstrated strong statistical significance for the primary efficacy endpoints that will be evaluated in TRIIM-X. Somatropin is approved by the FDA for adult growth hormone deficiency and its use in the study is guided by prior safety data established for that use and also based on safety data available on its prior use in the TRIIM trial and in clinical practice in healthy elderly individuals.'}",{'NCT04375657'},NCT04375657
1,,,somatropin,FALSE,1,FALSE,FALSE,"The study uses multiple agents in combination with personalized doses of recombinant human growth hormone (somatropin), metformin, and DHEA, in a similar manner to how the combination treatment was applied in the earlier TRIIM trial at Stanford, which demonstrated strong statistical significance for the primary efficacy endpoints that will be evaluated in TRIIM-X. Somatropin is approved by the FDA for adult growth hormone deficiency and its use in the study is guided by prior safety data established for that use and also based on safety data available on its prior use in the TRIIM trial and in clinical practice in healthy elderly individuals.","{'The study uses multiple agents in combination with personalized doses of recombinant human growth hormone (somatropin), metformin, and DHEA, in a similar manner to how the combination treatment was applied in the earlier TRIIM trial at Stanford, which demonstrated strong statistical significance for the primary efficacy endpoints that will be evaluated in TRIIM-X. Somatropin is approved by the FDA for adult growth hormone deficiency and its use in the study is guided by prior safety data established for that use and also based on safety data available on its prior use in the TRIIM trial and in clinical practice in healthy elderly individuals.'}",{'NCT04375657'},NCT04375657
1,,,ak117,FALSE,1,FALSE,FALSE,"This is a first-in-human, Phase 1, multicenter, open label, single arm, integrated 3-part dose escalation and dose expansion study designed to evaluate the safety, tolerability, PK, immunogenicity, pharmacodynamics, and preliminary antitumor activity of AK117 administered intravenously to adult subjects with relapsed/refractory advanced or metastatic solid tumors or lymphomas","{'This is a first-in-human, Phase 1, multicenter, open label, single arm, integrated 3-part dose escalation and dose expansion study designed to evaluate the safety, tolerability, PK, immunogenicity, pharmacodynamics, and preliminary antitumor activity of AK117 administered intravenously to adult subjects with relapsed/refractory advanced or metastatic solid tumors or lymphomas', 'A Phase 1, Multicenter, Open Label, Dose Escalation and Dose Expansion Study to Evaluate the Safety, Pharmacokinetics, and Antitumor Activity of AK117 in Subjects With Relapsed/Refractory Advanced or Metastatic Solid Tumors or Lymphomas.'}",{'NCT04349969'},NCT04349969
1,,,ly01610,FALSE,1,FALSE,FALSE,"This is a Multicenter, Non-randomized, Open Label, Multiple Dose, Multiple administration, Phase IIa Clinical Study Evaluating the Efficacy and Safety of LY01610 in Patients with Extensive-stage Small Cell Lung Cancer that Progressed after first-line Antitumor Therapy","{'This is a Multicenter, Non-randomized, Open Label, Multiple Dose, Multiple administration, Phase IIa Clinical Study Evaluating the Efficacy and Safety of LY01610 in Patients with Extensive-stage Small Cell Lung Cancer that Progressed after first-line Antitumor Therapy'}",{'NCT04381910'},NCT04381910
1,,,tq-b3525,FALSE,1,FALSE,FALSE,"This is a open-label, multicenter phase Ib study to evaluate safety and efficacy of TQ-B3525 tablets combined with fulvestrant injection in subjects with HR-positive, HER2-negative and PIK3CA mutation advanced breast cancer","{'This is a open-label, multicenter phase Ib study to evaluate safety and efficacy of TQ-B3525 tablets combined with fulvestrant injection in subjects with HR-positive, HER2-negative and PIK3CA mutation advanced breast cancer', 'A Phase Ib, Single-arm, Open-label Study of TQ-B3525 Tablets Combined With Fulvestrant Injection in Subjects With HR-positive, HER2-negative and PIK3CA Mutation Advanced Breast Cancer.'}",{'NCT04355520'},NCT04355520
1,,,177lu-dota-tate,FALSE,1,FALSE,FALSE,This is a phase I study of 177Lu-DOTA-TATE in combination with the PARP-inhibitor olaparib for treatment of patients with somatostatin receptor positive tumours detected by 68Ga-DOTA-TATE/TOC PET.,"{'This is a phase I study of 177Lu-DOTA-TATE in combination with the PARP-inhibitor olaparib for treatment of patients with somatostatin receptor positive tumours detected by 68Ga-DOTA-TATE/TOC PET.', 'Phase I Trial With 177Lu-DOTA-TATE and Olaparib in Somatostatin Receptor Positive Tumours.'}",{'NCT04375267'},NCT04375267
1,,,68ga-dota-tate,FALSE,1,FALSE,FALSE,This is a phase I study of 177Lu-DOTA-TATE in combination with the PARP-inhibitor olaparib for treatment of patients with somatostatin receptor positive tumours detected by 68Ga-DOTA-TATE/TOC PET.,{'This is a phase I study of 177Lu-DOTA-TATE in combination with the PARP-inhibitor olaparib for treatment of patients with somatostatin receptor positive tumours detected by 68Ga-DOTA-TATE/TOC PET.'},{'NCT04375267'},NCT04375267
1,,,hmpl-453,FALSE,1,FALSE,FALSE,"This is a phase II, single arm, multicenter and open-label study to evaluate the efficacy, safety and pharmacokinetic of HMPL-453 tartrate in patients with advanced intrahepatic cholangiocarcinoma with FGFR2 fusion","{'This is a phase II, single arm, multicenter and open-label study to evaluate the efficacy, safety and pharmacokinetic of HMPL-453 tartrate in patients with advanced intrahepatic cholangiocarcinoma with FGFR2 fusion'}",{'NCT04353375'},NCT04353375
,1,,tartrate,FALSE,1,FALSE,FALSE,"This is a phase II, single arm, multicenter and open-label study to evaluate the efficacy, safety and pharmacokinetic of HMPL-453 tartrate in patients with advanced intrahepatic cholangiocarcinoma with FGFR2 fusion","{'This is a phase II, single arm, multicenter and open-label study to evaluate the efficacy, safety and pharmacokinetic of HMPL-453 tartrate in patients with advanced intrahepatic cholangiocarcinoma with FGFR2 fusion'}",{'NCT04353375'},NCT04353375
1,,,tqb3558,FALSE,1,FALSE,FALSE,"This is a study to evaluate the maximum tolerated dose (MTD) , occurrence of all adverse events (AE) and serious adverse events (SAE) , pharmacokinetic parameters and antitumor effect of TQB3558 tablets in Chinese adult patients with advanced solid tumors .","{'This is a study to evaluate the maximum tolerated dose (MTD) , occurrence of all adverse events (AE) and serious adverse events (SAE) , pharmacokinetic parameters and antitumor effect of TQB3558 tablets in Chinese adult patients with advanced solid tumors .', 'A Phase I, Open-label, Dose Escalation and Expansion Study to Evaluate the Tolerance, Efficacy and Pharmacokinetics of TQB3558 Tablets.', 'Phase Ia: dose escalation period, to evaluate the safety and tolerability of TQB3558 tablets, determine MTD; Phase Ib: effectiveness exploration period, to expand the safe and effective dose group, recommend appropriate dosage and method for subsequent clinical research'}",{'NCT04367844'},NCT04367844
1,,,ibi939,FALSE,1,FALSE,FALSE,"This is an open-label, dose escalation, Phase I study to evaluate the safety, tolerability, pharmacokinetics and efficacy of IBI939 in subjects with advanced malignancies","{'This is an open-label, dose escalation, Phase I study to evaluate the safety, tolerability, pharmacokinetics and efficacy of IBI939 in subjects with advanced malignancies'}",{'NCT04353830'},NCT04353830
1,,,yh002,FALSE,1,FALSE,FALSE,"This is an open-label, dose-escalation study of the study drug YH002.","{'This is an open-label, dose-escalation study of the study drug YH002.', 'The study is designed to determine the safety, tolerability and maximum tolerated dose (MTD) and recommended Phase 2 dose (RP2D) of YH002 in patients with advanced solid Malignancies', 'A First-in-Human (FIH), Multicenter, Open-Label, Phase 1 Dose-Escalation Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of YH002 in Subjects With Advanced Solid Malignancies.'}",{'NCT04353102'},NCT04353102
,1,,flag,FALSE,1,FALSE,FALSE,This phase 2 clinical trial investigates the effectiveness of cytokine-induced memory-like natural killer (CIML NK) cells in combination with FLAG chemotherapy as a treatment for refractory or relapsed AML.,"{'This phase 2 clinical trial investigates the effectiveness of cytokine-induced memory-like natural killer (CIML NK) cells in combination with FLAG chemotherapy as a treatment for refractory or relapsed AML.', ""This phase 2 study uses FLAG chemotherapy to lower leukemic burden and suppress the recipient's immune system to provide an optimal environment for CIML NK cell expansion and anti-leukemic activity""}",{'NCT04354025'},NCT04354025
1,,,cb-5339,FALSE,1,FALSE,FALSE,This phase I trial studies the side effects and best dose of CB-5339 in treating patients with solid tumors that has spread to other places in the body (advanced) or lymphomas.,"{'This phase I trial studies the side effects and best dose of CB-5339 in treating patients with solid tumors that has spread to other places in the body (advanced) or lymphomas.', 'A Phase I Trial of the P97 Inhibitor CB-5339 in Patients With Advanced Solid Tumors and Lymphomas.', 'CB-5339 may stop the growth of cancer cells by blocking some of the enzymes needed for cell growth'}",{'NCT04372641'},NCT04372641
,,1,her2,FALSE,2,FALSE,FALSE,This phase II trial studies how well abemaciclib with or without T-DM1 works for the treatment of HER2-positive breast cancer that has spread to other places in the body (metastatic).,"{'This phase II trial studies how well abemaciclib with or without T-DM1 works for the treatment of HER2-positive breast cancer that has spread to other places in the body (metastatic).', 'A Phase III,Randomized,Multicenter,Double-blind Clinical Trail to Evaluate the Efficacy,Safety and Immunogenicity of the Combination of TQ-B211 Plus Docetaxel Versus Herceptin® Plus Docetaxel as First-line Treatment in Patients With HER2-positive MBC.'}","{'NCT04351230', 'NCT04385563'}",NCT04351230
1,,,6mhp,FALSE,1,FALSE,FALSE,This study evaluates whether it is safe to administer a peptide vaccine made of 6MHP and a mutated neoantigen peptide (BRAF585-614-V600E) combined with adjuvants.,{'This study evaluates whether it is safe to administer a peptide vaccine made of 6MHP and a mutated neoantigen peptide (BRAF585-614-V600E) combined with adjuvants.'},{'NCT04364230'},NCT04364230
1,,,ef-009,FALSE,1,FALSE,FALSE,"This study is a multi center, open-label, dose escalation, Phase I/IIa study of EF-009 in up to 30 patients with borderline resectable and unresectable pancreatic cancer","{'This study is a multi center, open-label, dose escalation, Phase I/IIa study of EF-009 in up to 30 patients with borderline resectable and unresectable pancreatic cancer', 'A Phase I/IIa Study to Determine the Maximum Tolerated Dose (MTD) and to Evaluate the Safety and Efficacy Profile of EF-009 in Patients With Pancreatic Cancer.'}",{'NCT04381130'},NCT04381130
