TP,Add_to_black_list,candidate,ADJ,count_nct,is_mab,is_therapy,_ids,link_to_ct_gov
1,,docosahexaenoic acid,FALSE,1,FALSE,FALSE,{'NCT03831178'},NCT03831178
,1,/iia,FALSE,1,FALSE,FALSE,{'NCT03866109'},NCT03866109
,1,idenitifed,FALSE,1,FALSE,FALSE,{'NCT03866109'},NCT03866109
1,,solriamfetol,FALSE,1,FALSE,FALSE,{'NCT03868943'},NCT03868943
,1,breast-conserving therapy,FALSE,1,FALSE,TRUE,{'NCT03936478'},NCT03936478
1,,immu0132,FALSE,1,FALSE,FALSE,{'NCT03964727'},NCT03964727
,1,c-c motif),FALSE,1,FALSE,FALSE,{'NCT03929107'},NCT03929107
,1,valent hpv vaccination,FALSE,1,FALSE,FALSE,{'NCT03848039'},NCT03848039
1,"
",177lu-dota-tyr3,FALSE,1,FALSE,FALSE,{'NCT03923257'},NCT03923257
1,,gsk525762c,FALSE,1,FALSE,FALSE,{'NCT03925428'},NCT03925428
1,,oric-101,FALSE,1,FALSE,FALSE,{'NCT03928314'},NCT03928314
1,"
",lipiodol,FALSE,1,FALSE,FALSE,{'NCT03865563'},NCT03865563
,1,cd19-car-t therapy,FALSE,1,FALSE,TRUE,{'NCT03929107'},NCT03929107
1,,asp1951,FALSE,1,FALSE,FALSE,{'NCT03799003'},NCT03799003
1,,interleukin-7,FALSE,1,FALSE,FALSE,{'NCT03929107'},NCT03929107
,1,chemokine,FALSE,1,FALSE,FALSE,{'NCT03929107'},NCT03929107
,1,interleukin,FALSE,1,FALSE,FALSE,{'NCT03929107'},NCT03929107
1,,fcn-159,FALSE,1,FALSE,FALSE,{'NCT03932253'},NCT03932253
,1,mek2,FALSE,1,FALSE,FALSE,{'NCT03932253'},NCT03932253
,1,placebo vaccination,FALSE,1,FALSE,FALSE,{'NCT03848039'},NCT03848039
,1,leep,FALSE,1,FALSE,FALSE,{'NCT03848039'},NCT03848039
,1,presurgical 9,FALSE,1,FALSE,FALSE,{'NCT03848039'},NCT03848039
,1,gustin,FALSE,1,FALSE,FALSE,{'NCT03824925'},NCT03824925
,1,zinc sulfate,FALSE,1,FALSE,FALSE,{'NCT03824925'},NCT03824925
,1,pt2-,FALSE,1,FALSE,FALSE,{'NCT03817268'},NCT03817268
,1,-350a,FALSE,1,FALSE,FALSE,{'NCT03852511'},NCT03852511
1,,fludarbine,FALSE,1,FALSE,FALSE,{'NCT03850366'},NCT03850366
,1,tomotherapy,FALSE,1,FALSE,TRUE,{'NCT03827616'},NCT03827616
,1,helical tomotherapy,FALSE,1,FALSE,TRUE,{'NCT03827616'},NCT03827616
,1,modified radical,FALSE,1,FALSE,FALSE,{'NCT03817359'},NCT03817359
1,,tq-b3101,FALSE,1,FALSE,FALSE,{'NCT03972189'},NCT03972189
,,tq,FALSE,1,FALSE,FALSE,{'NCT03972189'},NCT03972189
,1,b3101,FALSE,1,FALSE,FALSE,{'NCT03972189'},NCT03972189
1,,fimepinostat,FALSE,1,FALSE,FALSE,{'NCT03893487'},NCT03893487
1,,natalizumab,FALSE,1,TRUE,FALSE,{'NCT03811886'},NCT03811886
,1,polyadenosine 5'-diphosphoribose poly(adp-ribose) polymerase,FALSE,1,FALSE,FALSE,{'NCT03834519'},NCT03834519
1,,bi 836909,FALSE,1,FALSE,FALSE,{'NCT03836053'},NCT03836053
,1,immunoradiotherapy,FALSE,1,FALSE,TRUE,{'NCT03950362'},NCT03950362
,1,orin,FALSE,1,FALSE,FALSE,{'NCT03950570'},NCT03950570
1,,dupixent,TRUE,1,FALSE,FALSE,{'NCT03886493'},NCT03886493
,1,18f-dcfpyl,FALSE,1,FALSE,FALSE,{'NCT03800784'},NCT03800784
1,,astx295,FALSE,1,FALSE,FALSE,{'NCT03975387'},NCT03975387
1,,asp9801,FALSE,1,FALSE,FALSE,{'NCT03954067'},NCT03954067
,1,1g vancomycin powder,FALSE,1,FALSE,FALSE,{'NCT03839914'},NCT03839914
,1,xrt,FALSE,1,FALSE,FALSE,{'NCT03849105'},NCT03849105
,1,vancomycin powder,FALSE,1,FALSE,FALSE,{'NCT03839914'},NCT03839914
1,,vancomycin,FALSE,1,FALSE,FALSE,{'NCT03839914'},NCT03839914
,1,adjunctive therapy,FALSE,1,FALSE,TRUE,{'NCT03843294'},NCT03843294
,1,br combination therapy,FALSE,1,FALSE,TRUE,{'NCT03847727'},NCT03847727
1,,fs-1502,FALSE,1,FALSE,FALSE,{'NCT03944499'},NCT03944499
,1,previous anti-her2 therapy,FALSE,1,FALSE,TRUE,{'NCT03944499'},NCT03944499
,1,pre,TRUE,1,FALSE,FALSE,{'NCT03819985'},NCT03819985
,1,robo1 car-nk cells,FALSE,1,FALSE,FALSE,{'NCT03940820'},NCT03940820
1,,pegylated liposomal doxorubicin（pld）plus,FALSE,1,FALSE,FALSE,{'NCT03933319'},NCT03933319
,1,pegylated liposomal doxorubicin（pld）in,FALSE,1,FALSE,FALSE,{'NCT03933319'},NCT03933319
,1,mc-19pd1 car-t,FALSE,1,FALSE,FALSE,{'NCT03932955'},NCT03932955
1,,ab-205,FALSE,1,FALSE,FALSE,{'NCT03925935'},NCT03925935
,1,autologous stem cell,FALSE,1,FALSE,FALSE,{'NCT03925935'},NCT03925935
,1,177lutetium-prostate,FALSE,1,FALSE,FALSE,{'NCT03874884'},NCT03874884
1,,antigen (177 lu-psma),FALSE,1,FALSE,FALSE,{'NCT03874884'},NCT03874884
1,"
",ididilimumab,FALSE,1,TRUE,FALSE,{'NCT03798743'},NCT03798743
,1,platinum-containing,FALSE,1,FALSE,FALSE,{'NCT03798743'},NCT03798743
,1,double-,TRUE,1,FALSE,FALSE,{'NCT03798743'},NCT03798743
,1,electroporation,FALSE,1,FALSE,FALSE,{'NCT03823131'},NCT03823131
,1,gene therapy,FALSE,1,FALSE,TRUE,{'NCT03823131'},NCT03823131
,1,-l-[,FALSE,1,FALSE,FALSE,{'NCT03849105'},NCT03849105
,1,- ipax-1,FALSE,1,FALSE,FALSE,{'NCT03849105'},NCT03849105
,1,endopredict,FALSE,1,FALSE,FALSE,{'NCT03969121'},NCT03969121
"
",1,(hbo2) versus,FALSE,1,FALSE,FALSE,{'NCT03916068'},NCT03916068
1,"
",lb-100,FALSE,1,FALSE,FALSE,{'NCT03886662'},NCT03886662
1,"
",ptx-100,FALSE,1,FALSE,FALSE,{'NCT03900442'},NCT03900442
,1,cox-2,FALSE,1,FALSE,FALSE,{'NCT03900871'},NCT03900871
,1,role,FALSE,1,FALSE,FALSE,{'NCT03904927'},NCT03904927
,1,trental,FALSE,1,FALSE,FALSE,{'NCT03916068'},NCT03916068
1,"
",alpha lipoic acid,FALSE,1,FALSE,FALSE,{'NCT03908528'},NCT03908528
1,,131i]iodo-phenylalanine,FALSE,1,FALSE,FALSE,{'NCT03849105'},NCT03849105
,1,limb,FALSE,1,FALSE,FALSE,{'NCT03909776'},NCT03909776
,1,cpi-200 via,FALSE,1,FALSE,FALSE,{'NCT03953742'},NCT03953742
,1,cpi-200,FALSE,1,FALSE,FALSE,{'NCT03953742'},NCT03953742
,1,apafitini,FALSE,1,FALSE,FALSE,{'NCT03954756'},NCT03954756
,1,lb-,FALSE,1,FALSE,FALSE,{'NCT03886662'},NCT03886662
1,,lut014,FALSE,1,FALSE,FALSE,{'NCT03876106'},NCT03876106
,1,topical remetinostat,FALSE,1,FALSE,FALSE,{'NCT03875859'},NCT03875859
,1,allocation,FALSE,1,FALSE,FALSE,{'NCT03843671'},NCT03843671
,1,topical timolol,FALSE,1,FALSE,FALSE,{'NCT03842631'},NCT03842631
1,,timolol,FALSE,1,FALSE,FALSE,{'NCT03842631'},NCT03842631
,1,lu-177 labelled,FALSE,1,FALSE,FALSE,{'NCT03828838'},NCT03828838
1,,lu-177 psma-617,FALSE,1,FALSE,FALSE,{'NCT03828838'},NCT03828838
,1,-ifnbetatyrp1,FALSE,1,FALSE,FALSE,{'NCT03865212'},NCT03865212
,1,killer (cik) cells,FALSE,1,FALSE,FALSE,{'NCT03821519'},NCT03821519
,1,atmp,FALSE,1,FALSE,FALSE,{'NCT03821519'},NCT03821519
,1,advanced cell therapy,FALSE,1,FALSE,TRUE,{'NCT03821519'},NCT03821519
,1,somatic cell therapy,FALSE,1,FALSE,TRUE,{'NCT03821519'},NCT03821519
,1,based drugs,FALSE,1,FALSE,FALSE,{'NCT03808701'},NCT03808701
,1,external radiation therapy,FALSE,1,FALSE,TRUE,{'NCT03849105'},NCT03849105
1,,131i-ipa,FALSE,1,FALSE,FALSE,{'NCT03849105'},NCT03849105
,1,peptide vaccination,FALSE,1,FALSE,FALSE,{'NCT03939234'},NCT03939234
,1,pd-l2,FALSE,1,FALSE,FALSE,{'NCT03939234'},NCT03939234
1,,io103,FALSE,1,FALSE,FALSE,{'NCT03939234'},NCT03939234
1,,ct-guided 125i seed therapy,FALSE,1,FALSE,TRUE,{'NCT03964064'},NCT03964064
,1,nap,FALSE,1,FALSE,FALSE,{'NCT03983954'},NCT03983954
,1,hydrochloric therapy,FALSE,1,FALSE,TRUE,{'NCT03940404'},NCT03940404
1,,ina03,FALSE,1,FALSE,FALSE,{'NCT03957915'},NCT03957915
1,,ct-guided radioactive 125i seed implantation,FALSE,1,FALSE,FALSE,{'NCT03964064'},NCT03964064
,1,ct-,FALSE,1,FALSE,FALSE,{'NCT03964064'},NCT03964064
,1,125i,FALSE,1,FALSE,FALSE,{'NCT03964064'},NCT03964064
1,,gls-010,FALSE,1,FALSE,FALSE,{'NCT03972722'},NCT03972722
,1,pv,FALSE,1,FALSE,FALSE,{'NCT03952039'},NCT03952039
,1,nsai,FALSE,1,FALSE,FALSE,{'NCT03822468'},NCT03822468
1,,ceralasertib,FALSE,1,FALSE,FALSE,{'NCT03878095'},NCT03878095
1,,kite-439,FALSE,1,FALSE,FALSE,{'NCT03912831'},NCT03912831
1,,jnj-67371244,FALSE,1,FALSE,FALSE,{'NCT03915379'},NCT03915379
,1,s) (rp2d,FALSE,1,FALSE,FALSE,{'NCT03915379'},NCT03915379
,1,luminal,FALSE,1,FALSE,FALSE,{'NCT03917082'},NCT03917082
,1,standard adjuvant,TRUE,1,FALSE,FALSE,{'NCT03917082'},NCT03917082
,1,endocrine adjuvant systemic therapy,FALSE,1,FALSE,TRUE,{'NCT03917082'},NCT03917082
,1,tki therapy,FALSE,1,FALSE,TRUE,{'NCT03916913'},NCT03916913
,1,traditional consolidation therapy,FALSE,1,FALSE,TRUE,{'NCT03913312'},NCT03913312
1,,gp-2250,FALSE,1,FALSE,FALSE,{'NCT03854110'},NCT03854110
,1,prostatectomy,FALSE,1,FALSE,FALSE,{'NCT03964337'},NCT03964337
,1,immediate,FALSE,1,FALSE,FALSE,{'NCT03964337'},NCT03964337
,1,ip),FALSE,1,FALSE,FALSE,{'NCT03959761'},NCT03959761
,1,) targeted checkpoint inhibitor therapy,FALSE,1,FALSE,TRUE,{'NCT03959761'},NCT03959761
1,,mk-0482,FALSE,1,FALSE,FALSE,{'NCT03918278'},NCT03918278
,1,capsules,FALSE,1,FALSE,FALSE,{'NCT03855358'},NCT03855358
,1,imrt,FALSE,1,FALSE,FALSE,{'NCT03910634'},NCT03910634
,1,atezo),FALSE,1,FALSE,FALSE,{'NCT03800836'},NCT03800836
,1,tegio consolidation therapy,FALSE,1,FALSE,TRUE,{'NCT03904225'},NCT03904225
,1,allogeneic mesenchymal,TRUE,1,FALSE,FALSE,{'NCT03874572'},NCT03874572
1,,bms-986192,FALSE,1,FALSE,FALSE,{'NCT03843515'},NCT03843515
,1,chemotherapy（cisplatin,FALSE,1,FALSE,TRUE,{'NCT03855384'},NCT03855384
,1,pancrelipase,FALSE,1,FALSE,FALSE,{'NCT03859869'},NCT03859869
,1,creon,FALSE,1,FALSE,FALSE,{'NCT03859869'},NCT03859869
,1,local ablation therapy,FALSE,1,FALSE,TRUE,{'NCT03898921'},NCT03898921
,1,de novo,FALSE,1,FALSE,FALSE,{'NCT03870919'},NCT03870919
,1,nct03275311,FALSE,1,FALSE,FALSE,{'NCT03870919'},NCT03870919
,1,limited access,FALSE,1,FALSE,FALSE,{'NCT03870919'},NCT03870919
1,,hs-201,FALSE,1,FALSE,FALSE,{'NCT03906643'},NCT03906643
1,,verteporfin,FALSE,1,FALSE,FALSE,{'NCT03906643'},NCT03906643
,1,tethered,FALSE,1,FALSE,FALSE,{'NCT03906643'},NCT03906643
,1,patients,FALSE,1,FALSE,FALSE,{'NCT03817411'},NCT03817411
1,,oxaplatin,FALSE,1,FALSE,FALSE,{'NCT03817411'},NCT03817411
1,,mln7243,FALSE,1,FALSE,FALSE,{'NCT03816319'},NCT03816319
1,,tak-243,FALSE,1,FALSE,FALSE,{'NCT03816319'},NCT03816319
,1,tak-243),FALSE,1,FALSE,FALSE,{'NCT03816319'},NCT03816319
,1,solar,TRUE,1,FALSE,FALSE,{'NCT03829345'},NCT03829345
1,,5-fluoruracil,FALSE,1,FALSE,FALSE,{'NCT03825861'},NCT03825861
,1,bolus,FALSE,1,FALSE,FALSE,{'NCT03825861'},NCT03825861
,1,vaccinia,FALSE,1,FALSE,FALSE,{'NCT03815942'},NCT03815942
1,,ro6874281,FALSE,1,FALSE,FALSE,{'NCT03875079'},NCT03875079
,1,ipat,FALSE,1,FALSE,FALSE,{'NCT03800836'},NCT03800836
,1,pac),FALSE,1,FALSE,FALSE,{'NCT03800836'},NCT03800836
,1,atezo + pac,FALSE,1,FALSE,FALSE,{'NCT03800836'},NCT03800836
,1,ipat + atezo + pac,FALSE,1,FALSE,FALSE,{'NCT03800836'},NCT03800836
,1,conformal,TRUE,1,FALSE,FALSE,{'NCT03910634'},NCT03910634
,1,tegio capsules,FALSE,1,FALSE,FALSE,{'NCT03904225'},NCT03904225
,1,io120) peptides,FALSE,1,FALSE,FALSE,{'NCT03939234'},NCT03939234
1,,gsk3745417,FALSE,1,FALSE,FALSE,{'NCT03843359'},NCT03843359
,,tc,FALSE,1,FALSE,FALSE,{'NCT03926091'},NCT03926091
,,bavencio,FALSE,1,FALSE,FALSE,{'NCT03905135'},NCT03905135
1,"
",-5671/v941,FALSE,1,FALSE,FALSE,{'NCT03948763'},NCT03948763
1,,mrna-5671,FALSE,1,FALSE,FALSE,{'NCT03948763'},NCT03948763
1,"
",v941,FALSE,1,FALSE,FALSE,{'NCT03948763'},NCT03948763
,1,directed engineered cell therapy,FALSE,1,FALSE,TRUE,{'NCT03792633'},NCT03792633
1,,immuncell-lc,FALSE,1,FALSE,FALSE,{'NCT03983967'},NCT03983967
,1,hucart19,FALSE,1,FALSE,FALSE,{'NCT03792633'},NCT03792633
,1,-t),FALSE,1,FALSE,FALSE,{'NCT03796390'},NCT03796390
,1,early post,FALSE,1,FALSE,FALSE,{'NCT03796507'},NCT03796507
,1,platinum doublet,FALSE,1,FALSE,FALSE,{'NCT03958045'},NCT03958045
,1,anti-hormone therapy,FALSE,1,FALSE,TRUE,{'NCT03820830'},NCT03820830
,1,endocrine therapy versus,FALSE,1,FALSE,TRUE,{'NCT03820830'},NCT03820830
1,,ct053 car-bcma t,FALSE,1,FALSE,FALSE,{'NCT03975907'},NCT03975907
1,,ace-536,FALSE,1,FALSE,FALSE,{'NCT03900715'},NCT03900715
,1,pk),FALSE,1,FALSE,FALSE,{'NCT03900715'},NCT03900715
1,,luspatercept,FALSE,1,FALSE,FALSE,{'NCT03900715'},NCT03900715
,1,surgery versus,FALSE,1,FALSE,FALSE,{'NCT03964753'},NCT03964753
1,,sl-279252,FALSE,1,FALSE,FALSE,{'NCT03894618'},NCT03894618
,1,modradoc006,FALSE,1,FALSE,FALSE,{'NCT03890744'},NCT03890744
1,"
",ritonavir,FALSE,1,FALSE,FALSE,{'NCT03890744'},NCT03890744
,1,t)ide,FALSE,1,FALSE,FALSE,{'NCT03957629'},NCT03957629
1,,fumarate,FALSE,1,FALSE,FALSE,{'NCT03957629'},NCT03957629
1,,peginterferon alpha 2a,FALSE,1,FALSE,FALSE,{'NCT03957629'},NCT03957629
,1,tdf,FALSE,1,FALSE,FALSE,{'NCT03957629'},NCT03957629
1,,beclomethasone,FALSE,1,FALSE,FALSE,{'NCT03886441'},NCT03886441
1,,disulfiram,FALSE,1,FALSE,FALSE,{'NCT03950830'},NCT03950830
,1,-l,FALSE,1,FALSE,FALSE,{'NCT03946917'},NCT03946917
,1,standard anti-hormone therapy,FALSE,1,FALSE,TRUE,{'NCT03820830'},NCT03820830
1,,nalbuphine,FALSE,1,FALSE,FALSE,{'NCT03825887'},NCT03825887
1,,s101,FALSE,1,FALSE,FALSE,{'NCT03903458'},NCT03903458
,1,stereotactic,TRUE,1,FALSE,FALSE,{'NCT03897491'},NCT03897491
,1,i10a,FALSE,1,FALSE,FALSE,{'NCT03821363'},NCT03821363
,1,-i10a）in,FALSE,1,FALSE,FALSE,{'NCT03821363'},NCT03821363
,1,-ap,FALSE,1,FALSE,FALSE,{'NCT03883100'},NCT03883100
,1,ge,FALSE,1,FALSE,FALSE,{'NCT03827317'},NCT03827317
1,,ge-226,FALSE,1,FALSE,FALSE,{'NCT03827317'},NCT03827317
1,,lovastatin,FALSE,1,FALSE,FALSE,{'NCT03826940'},NCT03826940
,1,ipdt,FALSE,1,FALSE,FALSE,{'NCT03897491'},NCT03897491
1,,pdc-1421,FALSE,1,FALSE,FALSE,{'NCT03833206'},NCT03833206
,1,interstitial photodynamic therapy,FALSE,1,FALSE,TRUE,{'NCT03897491'},NCT03897491
1,,pentoxifylline,FALSE,1,FALSE,FALSE,{'NCT03830164'},NCT03830164
,1,pave,FALSE,1,FALSE,FALSE,{'NCT03830164'},NCT03830164
,1,directed cell therapy,FALSE,1,FALSE,TRUE,{'NCT03902197'},NCT03902197
,1,treated,FALSE,1,FALSE,FALSE,{'NCT03902197'},NCT03902197
1,,tinostamustine,FALSE,1,FALSE,FALSE,{'NCT03903458'},NCT03903458
1,,ptx-9908,FALSE,1,FALSE,FALSE,{'NCT03812874'},NCT03812874
,1,fibonacci,FALSE,1,FALSE,FALSE,{'NCT03812874'},NCT03812874
,1,primed dendritic cell,FALSE,1,FALSE,FALSE,{'NCT03871205'},NCT03871205
,1,jinyouli,FALSE,1,FALSE,FALSE,{'NCT03870412'},NCT03870412
,1,pegylated recombinant,FALSE,1,FALSE,FALSE,{'NCT03870412'},NCT03870412
,1,systemic anticancer therapy,FALSE,1,FALSE,TRUE,{'NCT03863223'},NCT03863223
,1,orcagraft,FALSE,1,FALSE,FALSE,{'NCT03802695'},NCT03802695
,1,weekly,FALSE,1,FALSE,FALSE,{'NCT03940196'},NCT03940196
1,,in-111-oxine,FALSE,1,FALSE,FALSE,{'NCT03853187'},NCT03853187
,1,topical,TRUE,1,FALSE,FALSE,{'NCT03826628'},NCT03826628
,1,facial,TRUE,1,FALSE,FALSE,{'NCT03826628'},NCT03826628
,1,fallopian,FALSE,1,FALSE,FALSE,{'NCT03839524'},NCT03839524
1,,tg4050,FALSE,1,FALSE,FALSE,{'NCT03839524'},NCT03839524
1,,dzd9008,FALSE,1,FALSE,FALSE,{'NCT03974022'},NCT03974022
1,,avid200,FALSE,1,FALSE,FALSE,{'NCT03834662'},NCT03834662
,1,modified,FALSE,1,FALSE,FALSE,{'NCT03799224'},NCT03799224
,1,letrezole,FALSE,1,FALSE,FALSE,{'NCT04012918'},NCT04012918
1,"
",shr-a1403，to,FALSE,1,FALSE,FALSE,{'NCT03856541'},NCT03856541
,1,nct02402842,FALSE,1,FALSE,FALSE,{'NCT03946358'},NCT03946358
1,,gevokizumab,FALSE,1,TRUE,FALSE,{'NCT03798626'},NCT03798626
,1,high,TRUE,1,FALSE,FALSE,{'NCT03993912'},NCT03993912
,,r-dara,FALSE,1,FALSE,FALSE,{'NCT03993912'},NCT03993912
,1,r2-,FALSE,1,FALSE,FALSE,{'NCT03795571'},NCT03795571
,1,r-,FALSE,1,FALSE,FALSE,{'NCT03795571'},NCT03795571
,,oralatumab,FALSE,1,TRUE,FALSE,{'NCT03985722'},NCT03985722
,1,(vegfr2) tyrosine,FALSE,1,FALSE,FALSE,{'NCT03982485'},NCT03982485
,,p1,FALSE,1,FALSE,FALSE,{'NCT03970382'},NCT03970382
1,,grt-r904,FALSE,1,FALSE,FALSE,{'NCT03953235'},NCT03953235
"
",1,c903,FALSE,1,FALSE,FALSE,{'NCT03953235'},NCT03953235
,1,teddi,FALSE,1,FALSE,FALSE,{'NCT03964090'},NCT03964090
1,,brentuximab,FALSE,1,TRUE,FALSE,{'NCT03907488'},NCT03907488
1,,vedotin,FALSE,1,FALSE,FALSE,{'NCT03907488'},NCT03907488
,1,pd-l1 treatment,FALSE,1,FALSE,FALSE,{'NCT03946358'},NCT03946358
,1,laparoscopy,FALSE,1,FALSE,FALSE,{'NCT03963882'},NCT03963882
,1,telomerase,FALSE,1,FALSE,FALSE,{'NCT03946358'},NCT03946358
,1,ccrt,FALSE,1,FALSE,FALSE,{'NCT03840902'},NCT03840902
,1,conventionally,FALSE,1,FALSE,FALSE,{'NCT03801902'},NCT03801902
,1,conventionally fractionated radiation therapy,FALSE,1,FALSE,TRUE,{'NCT03801902'},NCT03801902
1,,sklb1028,FALSE,1,FALSE,FALSE,{'NCT04015024'},NCT04015024
,1,t1,FALSE,1,FALSE,FALSE,{'NCT03945162'},NCT03945162
1,,tld-1433,FALSE,1,FALSE,FALSE,{'NCT03945162'},NCT03945162
,1,pd1-t),FALSE,1,FALSE,FALSE,{'NCT03944980'},NCT03944980
1,,c-tcr055,FALSE,1,FALSE,FALSE,{'NCT03971747'},NCT03971747
,1,18f,FALSE,1,FALSE,FALSE,{'NCT03930173'},NCT03930173
,1,fluciclovine,FALSE,1,FALSE,FALSE,{'NCT03930173'},NCT03930173
1,,mebendazole,FALSE,1,FALSE,FALSE,{'NCT03925662'},NCT03925662
,1,vp1-vp3,FALSE,1,FALSE,FALSE,{'NCT03971201'},NCT03971201
,1,radical hysterectomy,FALSE,1,FALSE,FALSE,{'NCT03963882'},NCT03963882
1,,fkb238,FALSE,1,FALSE,FALSE,{'NCT04015739'},NCT04015739
,1,artery,FALSE,1,FALSE,FALSE,{'NCT03812770'},NCT03812770
1,,bz019,FALSE,1,FALSE,FALSE,{'NCT04067414'},NCT04067414
,1,traditional therapy,FALSE,1,FALSE,TRUE,{'NCT03820310'},NCT03820310
,1,buce,FALSE,1,FALSE,FALSE,{'NCT03794167'},NCT03794167
1,,gdc-9545,FALSE,1,FALSE,FALSE,{'NCT03916744'},NCT03916744
,1,entecavir therapy,FALSE,1,FALSE,TRUE,{'NCT03899428'},NCT03899428
,1,immune checkpoint therapy,FALSE,1,FALSE,TRUE,{'NCT03899428'},NCT03899428
,1,r-da-edoch,FALSE,1,FALSE,FALSE,{'NCT03837873'},NCT03837873
,1,individualized,FALSE,1,FALSE,FALSE,{'NCT03960008'},NCT03960008
,1,smoking,FALSE,1,FALSE,FALSE,{'NCT03952585'},NCT03952585
,1,de-intensified radiation therapy,FALSE,1,FALSE,TRUE,{'NCT03952585'},NCT03952585
,1,-atsm,FALSE,1,FALSE,FALSE,{'NCT03951337'},NCT03951337
,1,(64cu-copper(ii) diacetylbis(n4-methylthiosemicarbazone)),FALSE,1,FALSE,FALSE,{'NCT03951337'},NCT03951337
1,,hdm201,FALSE,1,FALSE,FALSE,{'NCT03940352'},NCT03940352
,1,usual therapy,FALSE,1,FALSE,TRUE,{'NCT03939897'},NCT03939897
,1,endocrine,FALSE,1,FALSE,FALSE,{'NCT03939897'},NCT03939897
,1,lodac,FALSE,1,FALSE,FALSE,{'NCT03926624'},NCT03926624
1,,dfp-10917,FALSE,1,FALSE,FALSE,{'NCT03926624'},NCT03926624
,1,monoclonal antibody therapy,FALSE,1,FALSE,TRUE,{'NCT03914625'},NCT03914625
,1,1 - monotherapy,FALSE,1,FALSE,TRUE,{'NCT03894215'},NCT03894215
,1,2 - combination therapy,FALSE,1,FALSE,TRUE,{'NCT03894215'},NCT03894215
,1,mastectomy,FALSE,1,FALSE,FALSE,{'NCT03829553'},NCT03829553
1,,tpst-1120,FALSE,1,FALSE,FALSE,{'NCT03829436'},NCT03829436
,1,tpst,FALSE,1,FALSE,FALSE,{'NCT03829436'},NCT03829436
1,,pcm-075,FALSE,1,FALSE,FALSE,{'NCT03829410'},NCT03829410
1,,onvansertib,FALSE,1,FALSE,FALSE,{'NCT03829410'},NCT03829410
,1,nac,FALSE,1,FALSE,FALSE,{'NCT03963882'},NCT03963882
,1,various therapy,FALSE,1,FALSE,TRUE,{'NCT03963882'},NCT03963882
1,,shr-a1403,FALSE,1,FALSE,FALSE,{'NCT03856541'},NCT03856541
1,,hx008,FALSE,1,FALSE,FALSE,{'NCT03866525'},NCT03866525
1,,abbv-927,FALSE,1,FALSE,FALSE,{'NCT03893955'},NCT03893955
,1,cap,FALSE,1,FALSE,FALSE,{'NCT03930771'},NCT03930771
1,,vax014,FALSE,1,FALSE,FALSE,{'NCT03854721'},NCT03854721
1,,cc- 90011,FALSE,1,FALSE,FALSE,{'NCT03850067'},NCT03850067
1,,cc-90011,FALSE,1,FALSE,FALSE,{'NCT03850067'},NCT03850067
1,,lpm3480226,FALSE,1,FALSE,FALSE,{'NCT03844438'},NCT03844438
,1,ddac,FALSE,1,FALSE,FALSE,{'NCT03875573'},NCT03875573
"
",1,deoxyribonucleic acid,FALSE,1,FALSE,FALSE,{'NCT03873805'},NCT03873805
,1,pd1 inhibitors,FALSE,1,FALSE,FALSE,{'NCT03872947'},NCT03872947
1,,trk-950,FALSE,1,FALSE,FALSE,{'NCT03872947'},NCT03872947
,1,trk-,FALSE,1,FALSE,FALSE,{'NCT03872947'},NCT03872947
1,,sar441000,FALSE,1,FALSE,FALSE,{'NCT03871348'},NCT03871348
,1,pk/pd,FALSE,1,FALSE,FALSE,{'NCT03869697'},NCT03869697
,1,oh2,FALSE,1,FALSE,FALSE,{'NCT03866525'},NCT03866525
1,,ping-hher3fl,FALSE,1,FALSE,FALSE,{'NCT03832855'},NCT03832855
,1,rh,FALSE,1,FALSE,FALSE,{'NCT03963882'},NCT03963882
1,,modafinil,FALSE,1,FALSE,FALSE,{'NCT03864042'},NCT03864042
1,,bupropion,FALSE,1,FALSE,FALSE,{'NCT03864042'},NCT03864042
1,,nvx-108,FALSE,1,FALSE,FALSE,{'NCT03862430'},NCT03862430
,1,sc) alks 4230,FALSE,1,FALSE,FALSE,{'NCT03861793'},NCT03861793
,1,tcr-t cells,FALSE,1,FALSE,FALSE,{'NCT03925896'},NCT03925896
"
",1,anti-pd-l1,FALSE,1,FALSE,FALSE,{'NCT03829501'},NCT03829501
1,,ky1044,FALSE,1,FALSE,FALSE,{'NCT03829501'},NCT03829501
,1,vmp,FALSE,1,FALSE,FALSE,{'NCT03829371'},NCT03829371
,1,localized radiation therapy,FALSE,1,FALSE,TRUE,{'NCT03823365'},NCT03823365
1,,abbv-151,FALSE,1,FALSE,FALSE,{'NCT03821935'},NCT03821935
,1,pembrolizmub,FALSE,1,FALSE,FALSE,{'NCT03818893'},NCT03818893
1,,gen0101,FALSE,1,FALSE,FALSE,{'NCT03818893'},NCT03818893
,1,t cell,FALSE,1,FALSE,FALSE,{'NCT03818165'},NCT03818165
,1,-cea,FALSE,1,FALSE,FALSE,{'NCT03818165'},NCT03818165
1,,zl-2306,FALSE,1,FALSE,FALSE,{'NCT03895788'},NCT03895788
,1,utidelone,FALSE,1,FALSE,FALSE,{'NCT03906565'},NCT03906565
,1,type,FALSE,1,FALSE,FALSE,{'NCT03866980'},NCT03866980
,1,rhabdomyosarcoma,FALSE,1,FALSE,FALSE,{'NCT03868852'},NCT03868852
,1,laparotomy,FALSE,1,FALSE,FALSE,{'NCT03963882'},NCT03963882
,1,radio,FALSE,1,FALSE,FALSE,{'NCT03937843'},NCT03937843
